dataset,file,layer,sequence,batch_id,request_class,address,bytes,producer_sequence,producer_ready_cycle,enqueue_cycle,first_issue_cycle,completion_cycle
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1289,2,input,7974912,61440,2,289776,289776,316248,316760
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1290,2,input,8042496,55296,2,289776,289776,316192,316936
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1291,2,input,8112128,65536,2,289776,289776,316300,317518
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1292,2,input,8179712,57344,2,289776,289776,316924,317636
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1293,2,input,8251392,61440,2,289776,289776,317012,317856
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1294,2,input,8323072,65536,2,289776,289776,316992,318918
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1295,2,input,8392704,57344,2,289776,289776,318094,318546
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1296,2,input,8458240,65536,2,289776,289776,318126,318602
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1297,2,input,8523776,65536,2,289776,289776,318590,318858
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1298,2,input,8589312,59392,2,289776,289776,318846,321282
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1299,2,input,8667136,65536,2,289776,289776,318908,319402
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1300,2,input,8751104,55296,2,289776,289776,318078,319388
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1301,2,input,8822784,55296,2,289776,289776,318940,319604
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1302,2,input,8888320,63488,2,289776,289776,319592,319968
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1303,2,input,8953856,63488,2,289776,289776,319808,320206
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1304,2,input,9019392,59392,2,289776,289776,319956,320428
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1305,2,input,9084928,65536,2,289776,289776,320422,322752
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1306,2,input,9181184,63488,2,289776,289776,320416,320732
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1307,2,input,9246720,65536,2,289776,289776,320462,320980
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1308,2,input,9318400,65536,2,289776,289776,320974,322686
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1309,2,input,9385984,65536,2,289776,289776,320968,322418
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1310,2,input,9453568,65536,2,289776,289776,321272,321666
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1311,2,input,9527296,65536,2,289776,289776,321320,322194
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1312,2,input,9598976,63488,2,289776,289776,321274,323426
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1313,2,input,9670656,63488,2,289776,289776,321654,322894
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1314,2,input,9738240,65536,2,289776,289776,322604,323116
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1315,2,input,9809920,49152,2,289776,289776,322580,323262
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1316,2,input,9877504,51200,2,289776,289776,322650,324238
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1317,2,input,9947136,47104,2,289776,289776,322554,323612
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1318,2,input,10020864,65536,2,289776,289776,323256,323844
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1319,2,input,10090496,47104,2,289776,289776,323250,323996
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1320,2,input,10156032,63488,2,289776,289776,323312,325092
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1321,2,input,10229760,59392,2,289776,289776,324258,324596
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1322,2,input,10299392,65536,2,289776,289776,324218,324810
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1323,2,input,10364928,53248,2,289776,289776,324250,324976
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1324,2,input,10436608,65536,2,289776,289776,324212,336696
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1325,2,input,10502144,65536,2,289776,289776,325094,345696
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1326,2,input,10567680,65536,2,289776,289776,325124,345744
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1327,2,input,10633216,65536,2,289776,289776,325138,345788
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1328,2,input,10698752,65536,2,289776,289776,325154,345836
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1329,2,input,10764288,65536,2,289776,289776,325204,345880
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1330,2,input,10829824,65536,2,289776,289776,325234,345926
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1331,2,input,10895360,65536,2,289776,289776,325260,345972
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1332,2,input,10960896,65536,2,289776,289776,325286,346020
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1333,2,input,11026432,65536,2,289776,289776,325312,346064
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1334,2,input,11091968,65536,2,289776,289776,325342,346110
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1335,2,input,11157504,65536,2,289776,289776,325370,346156
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1336,2,input,11223040,65536,2,289776,289776,325400,346204
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1337,2,input,11288576,65536,2,289776,289776,325432,346248
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1338,2,input,11354112,65536,2,289776,289776,325462,346294
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1339,2,input,11419648,65536,2,289776,289776,325494,346340
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1340,2,input,11485184,65536,2,289776,289776,325524,346388
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1341,2,input,11550720,65536,2,289776,289776,325554,346432
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1342,2,input,11616256,65536,2,289776,289776,325584,346478
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1343,2,input,11681792,65536,2,289776,289776,325614,346524
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1344,2,input,11747328,65536,2,289776,289776,325642,346572
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1345,2,input,11812864,65536,2,289776,289776,325674,346616
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1346,2,input,11878400,65536,2,289776,289776,325704,346662
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1347,2,input,11943936,65536,2,289776,289776,325736,346708
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1348,2,input,12009472,65536,2,289776,289776,325766,346756
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1349,2,input,12075008,65536,2,289776,289776,325800,346800
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1350,2,input,12140544,65536,2,289776,289776,325834,346846
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1351,2,input,12206080,65536,2,289776,289776,325866,346892
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1352,2,input,12271616,65536,2,289776,289776,325898,346940
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1353,2,input,12337152,65536,2,289776,289776,325928,346984
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1354,2,input,12402688,65536,2,289776,289776,325962,347030
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1355,2,input,12468224,65536,2,289776,289776,325992,347076
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1356,2,input,12533760,65536,2,289776,289776,326024,347124
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1357,2,input,12599296,65536,2,289776,289776,326054,347168
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1358,2,input,12664832,65536,2,289776,289776,326086,347214
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1359,2,input,12730368,65536,2,289776,289776,326118,347260
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1360,2,input,12795904,65536,2,289776,289776,326150,347308
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1361,2,input,12861440,65536,2,289776,289776,326182,347352
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1362,2,input,12926976,65536,2,289776,289776,326212,347398
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1363,2,input,12992512,65536,2,289776,289776,326244,347444
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1364,2,input,13058048,65536,2,289776,289776,326274,347492
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1365,2,input,13123584,65536,2,289776,289776,326308,347536
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1366,2,input,13189120,65536,2,289776,289776,326338,347582
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1367,2,input,13254656,65536,2,289776,289776,326370,347628
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1368,2,input,13320192,65536,2,289776,289776,326402,347676
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1369,2,input,13385728,65536,2,289776,289776,326432,347720
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1370,2,input,13451264,65536,2,289776,289776,326466,347766
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1371,2,input,13516800,65536,2,289776,289776,326496,347812
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1372,2,input,13582336,65536,2,289776,289776,326528,347860
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1373,2,input,13647872,65536,2,289776,289776,326558,347904
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1374,2,input,13713408,65536,2,289776,289776,326590,347950
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1375,2,input,13778944,65536,2,289776,289776,326622,347996
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1376,2,input,13844480,65536,2,289776,289776,326654,348044
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1377,2,input,13910016,65536,2,289776,289776,326684,348088
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1378,2,input,13975552,65536,2,289776,289776,326714,348134
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1379,2,input,14041088,65536,2,289776,289776,326744,348180
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1380,2,input,14106624,65536,2,289776,289776,326774,348228
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1381,2,input,14172160,65536,2,289776,289776,326804,348272
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1382,2,input,14237696,65536,2,289776,289776,326834,348318
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1383,2,input,14303232,65536,2,289776,289776,326864,348364
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1384,2,input,14368768,65536,2,289776,289776,326894,348412
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_layer-0.json,0,1385,2,input,14434304,65536,2,289776,289776,326924,348456
